CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
554	3253	28	0.7341	-0.000
2816	3253	28	0.7079	-0.000
554	1352	28	0.7275	42.010
554	1752	28	0.7179	17.026
554	1528	28	0.7097	42.011
1752	4580	28	0.7186	120.043
1352	3630	28	0.7836	155.081
737	951	29	0.8544	-56.064
1222	1639	29	0.8768	21.984
2798	4037	29	0.9031	-0.000
618	4192	29	0.826	-46.005
1639	2798	29	0.8377	-7.969
3269	4356	29	0.8206	-26.016
3770	4573	29	0.8667	14.015
1222	3770	29	0.8387	19.970
1222	1928	29	0.8767	21.984
1639	4795	29	0.8258	14.016
618	4037	29	0.8564	-132.043
2113	4573	29	0.918	-14.016
4590	4795	29	0.8261	30.046
302	1222	29	0.8262	-36.000
2113	3363	29	0.9326	-56.063
737	4590	29	0.8713	-42.046
951	4590	29	0.8734	14.017
1937	3269	29	0.8758	-14.016
1639	1928	29	0.8995	-0.000
302	1639	29	0.8315	-14.016
1937	4037	29	0.824	46.005
302	1928	29	0.8237	-14.016
2141	4573	29	0.8523	28.031
3363	4573	29	0.9057	42.047
3363	3770	29	0.8652	28.032
2113	3770	29	0.8833	-28.031
951	4795	29	0.8276	44.064
1222	2113	29	0.8889	48.001
1222	3363	29	0.8854	-8.062
3269	4037	29	0.874	60.020
2798	4795	29	0.8354	21.984
737	1639	29	0.8249	-26.016
2141	3770	29	0.8755	14.016
3269	4511	29	0.8396	17.974
1222	4573	29	0.8588	33.984
2239	3415	30	0.7853	112.087
1875	2449	30	0.8019	36.022
1681	4585	30	0.8338	34.042
2135	3415	30	0.7867	124.089
2017	2239	30	0.7835	-16.030
3553	4461	30	0.8022	68.063
3840	4338	30	0.7815	-136.125
2135	4338	30	0.8426	-0.000
3793	4585	30	0.8274	-12.036
2239	4525	30	0.7942	44.026
3553	4222	30	0.8239	68.063
4222	4461	30	0.7895	0.000
844	1875	30	0.8238	-18.011
3415	3553	30	0.9128	-0.000
1331	1681	30	0.8293	-0.000
3415	3865	30	0.8184	-56.026
1875	2598	30	0.7836	36.022
1331	1875	30	0.8262	-18.011
2017	4338	30	0.83	-28.031
3793	3840	30	0.7848	68.062
3553	4338	30	0.7968	-124.089
3415	4222	30	0.7881	68.063
3415	4525	30	0.8268	-68.062
3415	4585	30	0.8702	-68.062
4585	4804	30	0.8036	24.035
2135	4585	30	0.8265	56.027
1681	1875	30	0.9106	-18.011
3865	4338	30	0.8205	-68.063
4525	4585	30	0.8423	0.000
3553	3865	30	0.8311	-56.025
2135	4525	30	0.7941	56.027
3553	3793	30	0.8251	-56.026
1681	4525	30	0.7942	34.042
844	1681	30	0.8125	-0.000
1681	2449	30	0.8	18.011
3793	3865	30	0.8246	0.000
3865	4525	30	0.7806	-12.036
2135	3865	30	0.8101	68.063
3553	4585	30	0.841	-68.062
3840	4222	30	0.7803	56.027
2017	2135	30	0.8181	-28.031
4338	4525	30	0.8036	56.027
3553	4525	30	0.822	-68.062
1681	2360	30	0.7802	-11.963
3415	3793	30	0.8466	-56.026
3415	4338	30	0.829	-124.089
3793	4338	30	0.8294	-68.063
3865	4585	30	0.8116	-12.036
2239	4585	30	0.8279	44.026
844	1331	30	0.8102	-0.000
2135	3793	30	0.8339	68.063
2239	2360	30	0.8226	-1.980
4338	4585	30	0.8385	56.027
3840	4424	30	0.7946	0.000
2239	2598	30	0.788	27.995
3415	4461	30	0.8238	68.063
3336	4174	31	0.8913	45.058
4174	4913	31	0.8536	-30.011
3935	4129	31	0.8929	-0.000
3943	4913	31	0.8495	-162.053
3826	4913	31	0.8607	-116.995
3943	4132	31	0.9763	0.000
466	1591	31	0.9378	-18.010
1172	4685	31	0.8436	-18.011
466	1286	31	0.8628	2.016
466	1172	31	0.8451	0.000
4007	4562	31	0.9547	0.000
466	4132	31	0.898	-180.063
466	1491	31	0.8408	-14.015
3826	3943	31	0.8634	45.058
2212	3275	31	0.8774	0.000
1367	3558	31	0.9631	0.000
3943	4174	31	0.931	-132.042
3336	3826	31	0.8948	132.043
3826	4132	31	0.8643	45.058
3275	4006	31	0.8781	-18.010
466	3943	31	0.8832	-180.063
3942	4007	31	0.9127	18.010
3935	4380	31	0.8878	0.000
4132	4685	31	0.8847	162.053
1491	3478	31	0.8528	-0.000
4132	4174	31	0.9253	-132.042
4006	4562	31	0.8553	16.031
1591	4132	31	0.8855	-162.053
1491	3558	31	0.8534	-0.001
1591	3943	31	0.8762	-162.053
1367	1491	31	0.8429	0.001
173	725	31	0.8453	-18.010
4132	4913	31	0.8627	-162.053
3826	4174	31	0.9007	-86.984
1367	3478	31	0.8816	0.000
173	4006	31	0.8535	112.126
2628	4006	31	0.8783	0.000
1591	4685	31	0.9572	-0.000
3478	3558	31	0.9124	-0.000
1286	1491	31	0.8436	-16.031
466	3275	31	0.8521	-0.000
466	4685	31	0.9284	-18.010
3942	4562	31	0.9011	18.010
1286	4380	31	0.9178	0.000
3943	4685	31	0.8738	162.053
1286	3935	31	0.8447	-0.000
888	2288	33	0.9475	15.995
404	2734	33	0.9544	0.000
1916	2288	33	0.9678	0.000
854	2394	33	0.9143	87.163
1070	1399	33	0.9242	-90.084
2734	4710	33	0.9587	-15.995
1916	2104	33	0.9531	15.995
2238	2734	33	0.9842	0.000
2238	2288	33	0.9512	-15.995
404	3219	33	0.9648	0.000
1925	2104	33	0.9479	15.995
2288	2734	33	0.9504	15.995
1806	3547	33	0.9162	72.094
1925	2734	33	0.9479	15.995
1916	4710	33	0.9671	0.000
854	2478	33	0.9008	-26.016
295	3591	33	0.9105	-1.994
404	2104	33	0.9544	0.000
854	2238	33	0.9072	-8.807
3219	4710	33	0.9502	-15.995
888	2104	33	0.9359	31.990
404	2288	33	0.9472	-15.995
888	3219	33	0.9256	31.990
854	1806	33	0.903	-88.998
404	2238	33	0.9598	0.000
1806	2656	33	0.9113	150.178
2288	4710	33	0.9601	0.000
74	1399	33	0.9204	-2.031
1916	1925	33	0.965	-0.000
404	888	33	0.916	-31.990
295	1070	33	0.9014	136.089
854	2337	33	0.9235	-131.055
111	854	33	0.9771	-14.016
1925	2288	33	0.9737	0.000
1916	3219	33	0.9516	15.995
2104	2288	33	0.9504	-15.995
1925	2238	33	0.9509	15.995
1925	3219	33	0.9529	15.995
2238	3219	33	0.9701	-0.000
888	2734	33	0.9359	31.990
2288	3219	33	0.9542	15.995
404	1916	33	0.9414	-15.995
2104	3235	33	0.9072	13.997
74	854	33	0.9254	70.935
888	1925	33	0.949	15.995
1070	1806	33	0.9043	-106.115
1070	2394	33	0.9088	70.045
404	3235	33	0.9163	13.997
2104	2238	33	0.9842	0.000
2238	3235	33	0.9072	13.997
1916	2238	33	0.9546	15.995
854	3997	33	0.9122	-158.946
2238	4710	33	0.9567	-15.995
404	1925	33	0.9407	-15.995
2104	4710	33	0.9587	-15.995
404	4710	33	0.9385	-15.995
295	1399	33	0.905	46.006
2734	3235	33	0.9072	13.997
888	4710	33	0.948	15.995
888	1916	33	0.9532	15.995
888	2238	33	0.9336	31.990
2104	3219	33	0.9624	-0.000
1925	4710	33	0.966	0.000
2734	3219	33	0.9624	-0.000
2578	3219	33	0.9082	-1.979
74	3997	33	0.9038	-88.010
1916	2734	33	0.9531	15.995
2104	2734	33	1.0	0.000
1073	2265	34	0.743	169.003
2265	2704	34	0.7629	-30.010
309	1073	34	0.8639	-26.053
1259	1708	36	0.9195	63.995
2587	3464	36	0.8865	-14.015
748	1738	36	0.8416	82.152
3237	4651	36	0.8411	43.990
1708	4267	36	0.8701	-39.958
1824	4169	36	0.8269	12.035
3464	4043	36	0.8663	14.016
2680	3187	36	0.8338	2.016
2260	2680	36	0.8988	33.984
2260	4267	36	0.8655	-17.974
3993	4593	36	0.8283	-30.011
1209	2649	36	0.8322	27.995
2680	4267	36	0.8351	-51.958
3684	4797	36	0.9168	17.026
2649	4267	36	0.8585	-31.990
1209	1708	36	0.8398	35.964
138	1907	36	0.8829	-28.031
1738	4651	36	0.8416	3.923
1151	1708	36	0.9239	9.948
3104	4797	36	0.93	-14.015
3464	4108	36	0.8287	179.079
3013	3464	36	0.8326	-12.000
138	1824	36	0.8605	-12.036
1209	1297	36	0.8496	12.000
560	4155	36	0.8208	-14.016
3464	3684	36	0.9499	-0.000
3966	4446	36	0.8332	-45.058
1209	1259	36	0.8692	-28.031
2587	3104	36	0.9095	17.026
1151	1259	36	0.9024	-54.047
2691	2797	36	0.8996	-0.000
2587	4043	36	0.9032	0.000
1708	1738	36	0.8611	-53.938
1033	4270	36	0.9023	-0.000
3966	4108	36	0.8207	162.053
1297	4267	36	0.867	-15.995
1259	4651	36	0.8688	13.979
1738	4267	36	0.8556	13.980
3104	3966	36	0.9006	-14.015
3464	3993	36	0.8523	88.031
1021	2691	36	0.8381	-14.016
1297	2587	36	0.8414	-104.026
4155	4593	36	0.9111	-0.000
560	2797	36	0.8221	30.010
4108	4797	36	0.8503	-162.053
2587	3684	36	0.8892	-14.015
1151	2260	36	0.9137	-12.036
2680	4651	36	0.829	-62.015
3684	4043	36	0.8443	14.016
1209	3993	36	0.875	-18.010
3993	4043	36	0.8367	-74.015
1259	1738	36	0.9079	10.057
1259	2680	36	0.8806	75.995
3685	4169	36	0.8769	12.036
560	4692	36	0.8483	-28.031
3684	4108	36	0.8289	179.079
1209	2260	36	0.8369	13.979
3464	4446	36	0.8804	-28.032
4446	4797	36	0.8643	45.058
1259	2260	36	0.9096	42.010
138	2895	36	0.8215	12.001
1708	2649	36	0.9245	-7.969
3684	4446	36	0.9076	-28.031
3464	4797	36	0.9424	17.026
1021	2895	36	0.8435	0.000
1209	4267	36	0.8774	-3.995
1297	3993	36	0.8839	-30.010
1297	4043	36	0.8604	-104.026
4270	4797	36	0.8214	-162.053
2649	3237	36	0.8614	-86.036
3966	4797	36	0.9356	-0.000
2649	2680	36	0.8595	19.969
3684	3966	36	0.881	17.027
1259	2649	36	0.9065	56.026
3013	4043	36	0.8736	2.016
1297	3013	36	0.8463	-106.042
2587	3013	36	0.862	-2.016
2797	2895	36	0.8257	14.016
138	4169	36	0.8852	-0.000
1151	3993	36	0.881	-44.026
2691	2895	36	0.8523	14.016
1033	1334	36	0.9167	0.000
1708	2680	36	0.8967	12.000
4108	4270	36	0.8372	0.000
1708	2260	36	0.9507	-21.984
1738	2680	36	0.8628	65.938
1151	1297	36	0.8967	-14.016
2260	2649	36	0.9098	14.016
1708	3187	36	0.8209	14.015
1151	4651	36	0.8659	-40.068
1824	3685	36	0.8429	-0.000
560	4593	36	0.837	-14.016
3464	3966	36	0.9118	17.027
1738	2260	36	0.8739	31.954
1738	2649	36	0.8676	45.969
1151	2649	36	0.9086	1.979
1021	2797	36	0.8401	-14.016
1297	3464	36	0.8386	-118.041
1738	3187	36	0.8792	67.953
1151	2680	36	0.8793	21.948
1708	4651	36	0.8916	-50.015
1259	4267	36	0.8881	24.036
2260	3187	36	0.8303	36.000
1209	2680	36	0.8293	47.964
2260	4651	36	0.902	-28.031
1907	4169	36	0.9287	28.031
1151	1738	36	0.8629	-43.990
3993	4267	36	0.8969	14.016
1334	4270	36	0.9321	-0.000
3104	4043	36	0.8688	-17.026
1151	4267	36	0.9078	-30.010
1209	1738	36	0.8715	-17.974
2649	4651	36	0.9382	-42.047
1334	4108	36	0.8256	-0.000
1259	1297	36	0.8474	40.031
665	2253	37	0.7272	46.042
4856	4884	38	0.7678	14.015
3651	4276	40	0.8717	0.000
166	3651	40	0.886	-31.990
3727	4901	40	0.8414	-15.994
166	4276	40	0.8416	-31.990
3651	3727	40	0.8414	15.995
4276	4901	40	0.8717	0.000
3651	4901	40	1.0	0.001
166	4901	40	0.886	-31.989
3727	4276	40	0.7723	-15.995
166	3727	40	0.8622	-15.995
1185	4813	41	0.7135	0.001
1890	2857	41	0.7248	28.030
1173	4016	41	0.7608	-54.047
2806	3128	41	0.8057	28.031
3950	4016	41	0.8691	2.015
1694	3794	41	0.8706	-18.010
482	3830	41	0.7811	-30.047
69	2342	41	0.8692	-56.063
2342	4463	41	0.8555	-26.017
576	2642	41	0.8549	56.063
975	3636	41	0.7614	-28.031
2642	4016	41	0.8527	-26.016
2342	3794	41	0.8849	2.014
2857	3847	41	0.7148	36.001
1248	3359	41	0.8107	18.010
482	4654	41	0.7896	-82.080
975	1305	41	0.7805	-0.000
1305	1774	41	0.7281	-26.015
4463	4875	41	0.8591	28.031
2125	2806	41	0.9023	-56.064
1150	3636	41	0.7301	-56.062
190	482	41	0.7683	26.016
812	3636	41	0.7056	-46.041
2429	2914	41	0.7843	28.031
2845	4016	41	0.8995	28.031
2342	4654	41	0.7927	-24.002
102	2125	41	0.7381	17.029
2110	2347	41	0.8012	-54.048
576	1173	41	0.8191	84.094
2125	3088	41	0.8143	-54.048
1150	1305	41	0.718	-28.032
1845	2342	41	0.8392	-4.030
208	1305	41	0.8181	28.031
2342	4757	41	0.8468	30.046
1845	3794	41	0.8365	-2.016
812	4016	41	0.7954	-28.031
247	1845	41	0.7928	-0.000
247	1088	41	0.8887	-28.032
69	4463	41	0.8134	-82.080
2642	4278	41	0.7411	-15.995
598	4426	41	0.7257	26.016
576	3950	41	0.8573	28.032
1212	2893	41	0.7467	-2.016
1890	3847	41	0.7066	64.031
2893	3088	41	0.7816	-82.079
1845	4486	41	0.8439	-30.047
2429	2857	41	0.7373	-28.033
2485	2857	41	0.854	-0.001
2806	3088	41	0.8144	2.016
208	4016	41	0.8848	18.010
1173	3950	41	0.8528	-56.062
102	4426	41	0.7141	-28.030
2342	4486	41	0.8899	-26.017
686	2347	41	0.8712	-28.031
2845	3950	41	0.8589	26.016
3794	4486	41	0.9067	-28.031
102	932	41	0.7193	-46.040
2642	2914	41	0.7599	-13.980
932	2914	41	0.7414	46.041
208	1694	41	0.7461	53.047
2642	2845	41	0.844	-54.047
2806	2893	41	0.8627	84.095
966	2893	41	0.7933	54.047
966	2806	41	0.8037	-30.047
1248	3636	41	0.7254	15.995
247	4654	41	0.8014	-28.032
232	3359	41	0.7046	28.031
1212	3088	41	0.7865	-84.095
1248	1774	41	0.794	18.011
208	3636	41	0.789	0.000
2429	3950	41	0.7695	13.980
1774	3359	41	0.8089	-0.000
2893	3128	41	0.767	-56.064
1890	4426	41	0.7196	56.063
2914	3950	41	0.7346	-14.051
812	2845	41	0.7671	-56.062
4486	4757	41	0.9072	56.063
2857	4426	41	0.8375	28.033
247	2663	41	0.8455	-28.032
975	2845	41	0.7334	-38.052
812	975	41	0.7116	-18.010
686	1185	41	0.7068	-18.010
966	2125	41	0.7956	26.016
208	3794	41	0.8156	35.036
2125	2893	41	0.8618	28.031
2429	3128	41	0.7268	17.026
1694	4016	41	0.8321	-35.037
3794	4757	41	0.9296	28.032
686	2110	41	0.7659	26.016
1173	2642	41	0.8551	-28.031
2845	4463	41	0.8891	17.026
208	1774	41	0.7661	2.016
4463	4757	41	0.8599	56.063
69	1173	41	0.7719	-17.028
975	1150	41	0.7341	28.031
1845	4757	41	0.8472	26.016
812	3950	41	0.7357	-30.046
3794	4016	41	0.8822	-17.026
102	2914	41	0.7206	0.001
1248	2429	41	0.7201	18.010
208	1248	41	0.7541	-15.995
3128	3456	41	0.784	-17.032
576	2429	41	0.7641	14.052
3830	4463	41	0.8467	-54.047
966	1212	41	0.8179	56.063
4757	4875	41	0.8946	-28.031
208	4875	41	0.8315	35.037
3830	4757	41	0.848	2.015
2110	4757	41	0.8086	15.994
2329	4326	41	0.7249	0.000
1185	2329	41	0.7043	28.032
3456	3950	41	0.745	13.986
1248	1305	41	0.7612	44.026
1845	4463	41	0.7997	-30.047
1212	2125	41	0.7392	-30.047
102	3456	41	0.8009	-28.036
576	2845	41	0.7796	2.016
2429	3456	41	0.7655	-0.006
247	1774	41	0.773	-35.037
2642	3456	41	0.7399	-42.017
812	1173	41	0.7096	26.016
482	4486	41	0.8133	-84.095
576	2914	41	0.7083	42.083
3794	4463	41	0.8645	-28.031
975	1774	41	0.7163	-26.016
2342	3950	41	0.9113	-17.027
1845	4875	41	0.8384	-2.016
686	2806	41	0.7211	-30.047
1774	3636	41	0.7191	-2.016
576	4016	41	0.7893	30.047
1173	2914	41	0.7696	-42.011
2845	4486	41	0.9171	17.026
1694	2806	41	0.7445	-62.036
4463	4486	41	0.9148	-0.000
975	1248	41	0.7205	-44.026
102	2429	41	0.7682	-28.030
966	3449	41	0.7087	15.994
1845	4654	41	0.8015	-28.032
3088	3128	41	0.7312	26.015
69	4486	41	0.8114	-82.080
3794	4875	41	0.922	0.000
4486	4875	41	0.8964	28.031
966	3128	41	0.7511	-2.017
1150	2934	41	0.7515	-294.095
966	3088	41	0.8899	-28.032
2125	3128	41	0.7776	-28.033
69	3830	41	0.8709	-28.033
3830	4486	41	0.8788	-54.047
598	2857	41	0.7324	-2.017
1173	2845	41	0.7486	-82.078
2642	3830	41	0.8602	17.027
812	1305	41	0.7043	-18.010
2342	4875	41	0.8662	2.014
2347	2806	41	0.7421	-2.016
232	1774	41	0.7427	28.032
69	4757	41	0.7964	-26.017
2857	3984	41	0.7327	14.010
247	3359	41	0.79	-35.037
1305	3636	41	0.8127	-28.031
208	2845	41	0.7902	-10.021
1845	2110	41	0.7912	10.022
2857	3456	41	0.7402	28.027
2342	3830	41	0.9489	28.031
3830	4875	41	0.8802	-26.016
2429	2642	41	0.78	42.011
482	4757	41	0.816	-28.032
2642	3950	41	0.9368	-28.031
3794	3830	41	0.8711	26.017
2110	2125	41	0.7523	0.000
1845	3830	41	0.7992	24.001
1088	2663	41	0.8739	0.000
1173	2429	41	0.782	-70.042
1694	4875	41	0.8482	-18.010
4016	4875	41	0.895	17.026
208	975	41	0.8248	28.031
1088	4463	41	0.7883	-2.015
2338	4228	43	0.8413	0.000
3686	4301	44	0.8441	-134.022
2504	4301	44	0.9007	79.957
2504	3093	44	0.8206	51.926
3299	4912	44	0.8709	0.001
2562	3686	44	0.8731	134.022
491	3299	44	0.7875	-30.011
2504	3299	44	0.879	79.957
491	4301	44	0.8076	-30.010
4301	4912	44	0.893	0.000
3093	3299	44	0.798	28.031
2504	2562	44	0.9293	79.957
2504	3686	44	0.9083	213.979
3686	4912	44	0.8743	-134.022
491	3686	44	0.7963	104.011
2562	3093	44	0.8198	-28.031
2562	4301	44	0.9322	0.000
2562	3299	44	0.8895	-0.000
3093	3686	44	0.8104	162.054
3299	3686	44	0.8498	134.022
2504	4912	44	0.9232	79.958
3093	4912	44	0.8021	28.032
491	2504	44	0.8142	-109.968
2562	4912	44	0.9229	0.000
491	2562	44	0.7821	-30.011
491	4912	44	0.8027	-30.010
3299	4301	44	0.8748	0.001
425	998	45	0.764	17.027
1897	3497	45	0.76	57.970
457	998	45	0.7222	45.058
998	2985	45	0.7615	145.026
998	3497	45	0.7809	-45.058
345	457	45	0.8074	-45.058
345	1897	45	0.7464	-103.028
425	457	45	0.7866	-28.031
425	2985	45	0.8202	162.053
345	2985	45	0.8534	145.025
457	3497	45	0.8443	-0.000
345	3497	45	0.8338	-45.058
345	425	45	0.8447	-17.027
425	3497	45	0.8607	-28.031
425	1897	45	0.7552	-86.001
345	998	45	0.778	-0.000
2985	3497	45	0.8026	-190.084
457	2985	45	0.7607	190.084
2312	3457	46	0.957	-0.000
412	2312	46	0.9284	18.010
412	3457	46	0.9312	18.010
412	4436	46	0.9282	0.000
3457	4436	46	0.8958	-18.010
2312	4436	46	0.8935	-18.010
3196	3818	47	0.9104	15.995
3196	4746	47	0.9556	28.031
3196	3602	47	0.9558	-28.031
3602	4746	47	0.9465	56.063
1547	3818	47	0.912	70.078
3602	3818	47	0.9021	44.026
2469	3772	48	0.8817	-1.979
2489	3979	48	0.7064	60.021
2469	4719	48	0.9525	58.042
4136	4384	48	0.8386	-60.021
2469	4136	48	0.9391	58.042
3772	4136	48	0.8828	60.021
2662	3246	48	0.7176	10.078
2662	3979	48	0.8528	28.031
1786	2469	48	0.9211	60.021
1786	3772	48	0.9041	58.042
4136	4719	48	0.9683	0.000
2469	3979	48	0.8593	-17.027
4384	4719	48	0.8377	60.021
2469	4384	48	0.8246	-1.979
1786	2993	48	0.9121	-58.042
224	1538	50	0.8322	63.069
1538	4259	50	0.8979	-32.026
3702	4083	50	0.814	15.994
4083	4122	50	0.7398	45.058
4224	4259	50	0.7332	-16.031
3702	4259	50	0.9142	45.058
1437	4122	50	0.7251	-16.032
224	1440	50	0.8159	-14.015
4122	4259	50	0.8806	-15.994
1440	3702	50	0.785	0.000
1440	1538	50	0.7812	77.084
1538	3702	50	0.8346	-77.083
224	4259	50	0.8601	31.043
1440	4083	50	0.7138	15.995
1437	4224	50	0.7658	-15.995
2392	3003	51	0.7508	-14.016
819	1549	51	0.8008	45.058
950	1699	51	0.9055	-152.010
678	936	51	0.7462	-1.979
248	1218	51	0.7991	18.011
248	3948	51	0.8376	-14.016
427	3948	51	0.8706	-14.016
1859	2494	51	0.7754	14.017
852	1842	51	0.828	-0.000
427	1218	51	0.8071	18.010
182	2444	51	0.864	14.016
427	2230	51	0.8785	15.994
1549	1844	51	0.862	-1.980
639	1218	51	0.9034	18.011
1159	1544	51	0.8492	-152.013
1159	1519	51	0.8181	31.991
2185	2228	51	0.8587	-45.058
852	1844	51	0.8834	-14.016
525	2059	51	0.8102	152.011
1159	1844	51	0.8533	-0.000
1859	4223	51	0.8221	152.013
2059	2444	51	0.8285	14.016
1289	1549	51	0.8837	15.995
1285	2279	51	0.8891	-18.010
1896	2444	51	0.8339	152.010
950	2392	51	0.77	31.990
106	2202	51	0.9334	30.011
678	2494	51	0.9045	14.015
831	2494	51	0.7432	31.989
2279	3948	51	0.875	14.015
182	230	51	0.9201	30.011
1549	3178	51	0.8789	-1.980
1289	3178	51	0.8578	14.015
950	1428	51	0.8244	-152.011
2343	2392	51	0.8789	31.990
678	2932	51	0.8159	-31.990
2825	2932	51	0.7589	-106.953
1519	1859	51	0.8118	-152.013
525	928	51	0.8631	14.015
427	639	51	0.8715	-0.000
1159	4223	51	0.834	31.991
525	1896	51	0.7563	14.016
1844	3178	51	0.9487	0.001
513	1544	51	0.8134	-31.993
1844	2825	51	0.9049	-45.057
852	4675	51	0.8991	-15.996
37	1218	51	0.9497	-15.995
2033	3003	51	0.732	-12.000
1596	3178	51	0.8759	30.010
3003	4873	51	0.8779	14.016
2444	4675	51	0.8577	-0.001
139	2228	51	0.7211	15.995
852	2444	51	0.8559	-15.995
1844	2059	51	0.933	-15.994
230	3178	51	0.9296	-14.016
230	831	51	0.838	-152.011
639	3948	51	0.9304	-14.016
1842	4675	51	0.8072	-15.995
1159	2185	51	0.8268	31.991
1463	3948	51	0.8921	-18.011
819	2228	51	0.8174	30.011
2392	4873	51	0.7455	-0.000
831	1544	51	0.7761	-14.019
831	1896	51	0.7609	-15.995
2202	4223	51	0.9263	-14.016
1519	2185	51	0.865	-0.000
3948	4556	51	0.9113	30.011
852	2202	51	0.8758	31.990
1428	2343	51	0.7488	152.011
427	4556	51	0.8807	15.995
1289	2185	51	0.8108	46.005
2343	4873	51	0.7355	31.990
37	4556	51	0.8938	-18.010
37	2133	51	0.9372	-14.016
1844	4223	51	0.8971	31.991
106	2033	51	0.9594	14.015
303	2279	51	0.8068	-3.995
513	2825	51	0.8112	74.963
1285	1463	51	0.9454	14.016
2033	4675	51	0.9329	-31.991
2228	2825	51	0.8956	-31.990
1252	1289	51	0.8392	-14.014
2033	2444	51	0.8419	-31.990
639	2230	51	0.8821	15.994
230	1252	51	0.8072	-14.017
1366	2230	51	0.8306	-17.956
106	4873	51	0.7412	16.031
1549	2185	51	0.8594	30.010
852	1159	51	0.8384	-14.016
1252	1842	51	0.781	14.016
1216	1896	51	0.7287	-152.010
2202	4873	51	0.8228	-13.980
1544	1844	51	0.9126	152.013
831	2932	51	0.9293	-14.016
95	831	51	0.7277	15.995
1544	2825	51	0.8377	106.956
2033	4873	51	0.7824	2.016
1519	2202	51	0.8569	14.016
936	2494	51	0.8684	15.994
37	2230	51	0.8356	-18.011
1549	4223	51	0.9183	30.010
1896	4675	51	0.9099	152.009
95	4675	51	0.7771	152.010
230	4675	51	0.9531	-15.996
230	2444	51	0.8217	-15.995
1544	1859	51	0.7685	31.991
973	1699	51	0.7534	14.017
37	1366	51	0.97	-0.055
936	2033	51	0.7654	152.010
525	2932	51	0.9016	15.994
2133	4372	51	0.745	-18.010
182	4675	51	0.9521	14.015
852	1252	51	0.8269	-14.017
182	1842	51	0.8208	30.010
2059	4675	51	0.9247	14.015
928	936	51	0.754	31.990
1289	1519	51	0.8139	46.006
2228	4223	51	0.9536	45.058
2059	3178	51	0.9654	15.995
230	852	51	0.8995	-0.000
95	2444	51	0.7744	152.011
1842	2444	51	0.8572	-15.995
513	1859	51	0.8841	-0.001
1859	2228	51	0.7717	106.955
1519	1549	51	0.8821	-30.011
2185	4223	51	0.8611	-0.000
1596	2059	51	0.8791	14.015
852	3178	51	0.8916	-14.016
928	2932	51	0.7844	1.979
1289	1844	51	0.86	14.015
182	852	51	0.8946	30.011
1159	2059	51	0.8503	-15.994
3178	4223	51	0.9155	31.990
1428	1699	51	0.7884	0.001
1519	4223	51	0.8887	-0.000
2033	2202	51	0.9458	15.995
182	1596	51	0.8489	-14.015
928	4675	51	0.8468	152.010
230	1844	51	0.9003	-14.017
2230	4556	51	0.9046	0.001
973	1428	51	0.8047	14.016
95	1896	51	0.7504	0.001
928	1896	51	0.7693	0.001
1859	2185	51	0.8204	152.013
1596	2825	51	0.7579	-15.048
639	928	51	0.728	-304.023
678	1544	51	0.7261	-31.993
248	4556	51	0.8397	15.995
1699	2343	51	0.7329	152.010
831	928	51	0.9393	-15.995
2825	3178	51	0.9063	45.058
819	2825	51	0.7924	-1.979
513	678	51	0.7595	0.000
230	2202	51	0.8886	31.990
1159	1549	51	0.832	1.980
1544	2932	51	0.7991	0.003
1252	2202	51	0.8394	46.007
95	525	51	0.7356	-14.015
639	4556	51	0.9632	15.995
145	303	51	0.7588	-14.015
1218	1463	51	0.9574	-14.016
1366	4556	51	0.8979	-17.955
37	1463	51	0.917	-30.010
2723	4873	51	0.7902	46.004
678	1859	51	0.7697	-0.002
525	1544	51	0.7541	15.992
1842	2202	51	0.7875	31.991
1159	2825	51	0.8748	-45.057
248	639	51	0.8433	0.000
2185	2202	51	0.8447	14.016
2230	3948	51	0.8597	-30.011
950	2723	51	0.7942	-14.015
106	182	51	0.9081	-31.990
1289	4223	51	0.8587	46.005
1519	2228	51	0.875	-45.058
1544	3178	51	0.9274	152.014
248	427	51	0.8695	0.000
1285	2133	51	0.9433	30.011
248	2230	51	0.8631	15.995
950	4873	51	0.9519	31.990
950	2343	51	0.7718	0.000
1531	3753	53	0.7892	107.025
2684	3260	53	0.8459	-88.073
1531	1939	53	0.8392	-38.016
100	1531	53	0.9061	162.053
1939	2684	53	0.8152	-25.977
1531	4355	53	0.7847	-90.043
1531	3429	53	0.8596	-162.052
231	3429	53	0.8528	-11.964
1531	3260	53	0.744	-152.066
231	4401	53	0.8427	13.979
3260	4339	53	0.9047	73.964
100	3429	53	0.9124	0.000
2684	2765	53	0.8099	-36.131
1531	2684	53	0.7931	-63.993
2380	4058	54	0.9087	-17.027
2156	2395	55	0.9435	30.010
1903	2395	55	0.9792	0.000
454	2156	55	0.9401	-30.010
2108	2395	55	0.9469	30.011
785	1903	55	0.953	30.011
1183	2832	55	0.9185	30.011
454	2108	55	0.943	-30.011
454	3353	55	0.9783	-0.000
2832	3353	55	0.9395	-0.001
1183	2156	55	0.9672	0.000
2156	2832	55	0.9224	30.011
2108	3353	55	0.9533	30.010
1183	1903	55	0.9417	30.010
1903	3353	55	0.9818	-0.000
2395	3287	55	0.8907	8.005
1903	2832	55	0.9382	0.001
785	2832	55	0.9206	30.012
2395	2832	55	0.9378	0.000
1183	2108	55	0.9712	-0.000
